date,ticker,return
2021-02,INTU,0.050892538224865724
2021-02,LLY,0.025832896545536374
2021-02,UNH,-0.0011375719323553322
2021-02,JNJ,0.11113475803136903
2021-02,MRK,0.004069361586783807
2021-02,ABBV,0.011414865649167648
2021-02,TMO,-0.06616262534139151
2021-02,ABT,-0.03373662425850613
2021-02,DHR,0.03338657820677573
2021-02,JPM,0.012904576720293985
2021-02,BAC,-0.0010094660686654489
2021-02,WFC,0.032751771928618514
2021-02,GS,-0.024010920828213038
2021-02,MS,0.028303519661547875
2021-02,AXP,0.06824844794168126
2021-02,BLK,0.06806638194861858
2021-02,SCHW,-0.0094729288679728
2021-02,AMZN,0.011363404860818844
2021-02,TSLA,0.033769500021220006
2021-02,HD,0.06947254305313363
2021-02,MCD,0.014029704653957746
2021-02,NKE,0.06960009585999881
2021-02,LOW,-0.08179817946520224
2021-02,SBUX,0.0005745361881432723
2021-02,BKNG,0.060558561868635764
2021-02,CAT,-0.04904555212392025
2021-02,GE,-0.01501481483468347
2021-02,HON,0.045362214299614095
2021-02,UPS,0.034504426506932945
2021-02,RTX,-0.007049397064230163
2021-02,BA,0.0033416858096309773
2021-02,DE,-0.020593022792658164
2021-02,LMT,-0.055874884261286714
2021-02,XOM,0.11422953668504213
2021-02,CVX,-0.005123436555061053
2021-02,COP,-0.023602583285399343
2021-02,SLB,0.03680213632125321
2021-02,PG,-0.027171431580144286
2021-02,KO,-0.01601626903072727
2021-02,PEP,-0.023342401763231227
2021-02,COST,-0.02945581262021616
2021-03,AAPL,-0.014533459051603788
2021-03,MSFT,0.004078959351123772
2021-03,NVDA,0.01619965066368418
2021-03,AVGO,0.019132408866711408
2021-03,CRM,0.01817709837780443
2021-03,ADBE,-0.03741293241300101
2021-03,ORCL,-0.045344206517011654
2021-03,AMD,-0.01759143518243616
2021-03,CSCO,0.007889671204939172
2021-03,INTU,-0.013716342880017135
2021-03,LLY,0.013462483972583598
2021-03,UNH,0.0018424588133537775
2021-03,JNJ,-0.04905154891645155
2021-03,MRK,0.028370595098755787
2021-03,ABBV,0.01791419066188311
2021-03,TMO,0.025317384930267826
2021-03,ABT,0.02045610868216275
2021-03,DHR,0.022713630928890362
2021-03,JPM,0.007041356039382537
2021-03,BAC,0.020626656456456276
2021-03,WFC,0.016539937452342814
2021-03,GS,0.0707005449748171
2021-03,MS,0.022106351473548926
2021-03,AXP,0.012130924271471168
2021-03,BLK,-0.08349413476637839
2021-03,SCHW,0.024179832116766747
2021-03,AMZN,-0.0550288887846669
2021-03,TSLA,-0.01670312189243433
2021-03,HD,-0.06391867603163673
2021-03,MCD,-0.052604845583814
2021-03,NKE,0.07954951534625253
2021-03,LOW,-0.04904162069239107
2021-03,SBUX,-0.0746450725791765
2021-03,BKNG,0.034649010649628324
2021-03,CAT,-0.0838792260885574
2021-03,GE,-0.012971535204483454
2021-03,HON,-0.018661321360928157
2021-03,UPS,0.08166978509257178
2021-03,RTX,-0.0028399446120083716
2021-03,BA,-0.009283390059316683
2021-03,DE,5.119631420492585e-05
2021-03,LMT,0.016732684869986705
2021-03,XOM,0.03517967854091692
2021-03,CVX,-0.04612523170464583
2021-03,COP,-0.10522515374807702
2021-03,SLB,0.01671032666207347
2021-03,PG,-0.0016702510768312265
2021-03,KO,-0.07188262767934313
2021-03,PEP,0.012570700295825438
2021-03,COST,-0.0317984063226839
2021-04,AAPL,0.01840216769532539
2021-04,MSFT,-0.003920641004749564
2021-04,NVDA,0.01584617381056185
2021-04,AVGO,0.00866554058157647
2021-04,CRM,-0.03537469602371379
2021-04,ADBE,-0.02347254014123721
2021-04,ORCL,0.04440256682699513
2021-04,AMD,0.010962687832243124
2021-04,CSCO,0.01687250365479381
2021-04,INTU,-0.020189963650478638
2021-04,LLY,0.05239569577932288
2021-04,UNH,0.037589113455719844
2021-04,JNJ,-0.043396860944678005
2021-04,MRK,-0.04206255663396237
2021-04,ABBV,0.041920654335092254
2021-04,TMO,0.055051779529718584
2021-04,ABT,0.036656936195219356
2021-04,DHR,-0.003092051316314093
2021-04,JPM,0.02999822467023195
2021-04,BAC,-0.00035051498249143685
2021-04,WFC,-0.011629464314634306
2021-04,GS,0.012102788540714917
2021-04,MS,-0.011328884839223674
2021-04,AXP,-0.006980853798927607
2021-04,BLK,-0.07733664539060867
2021-04,SCHW,-0.028836796954621435
2021-04,AMZN,-0.012618561345079774
2021-04,TSLA,0.025087310056242026
2021-04,HD,0.11265545344066255
2021-04,MCD,-0.02651036144383515
2021-04,NKE,0.042232279702430896
2021-04,LOW,0.041066269656405724
2021-04,SBUX,-0.0032412614756528284
2021-04,BKNG,0.013581787091042557
2021-04,CAT,-0.008358725563605533
2021-04,GE,-0.00818509001874628
2021-04,HON,-0.04138082603058065
2021-04,UPS,0.04389308448162058
2021-04,RTX,0.002646427990762701
2021-04,BA,-0.002720825445291631
2021-04,DE,-0.021351769298516787
2021-04,LMT,0.014242438330798211
2021-04,XOM,0.04511804565642179
2021-04,CVX,-0.04788006060338282
2021-04,COP,0.011118618499708327
2021-04,SLB,-0.02070831066132394
2021-04,PG,-0.03945254871606474
2021-04,KO,-0.037932783924953764
2021-04,PEP,-0.005087519880839175
2021-04,COST,0.03332071713931964
2021-05,AAPL,0.10961867734274994
2021-05,MSFT,0.0780506300395797
2021-05,NVDA,0.06599241343205972
2021-05,AVGO,0.07828011520094141
2021-05,CRM,0.07086266504884221
2021-05,ADBE,0.08337094094667385
2021-05,ORCL,0.002891122427394463
2021-05,AMD,0.08870960697446002
2021-05,CSCO,0.0334944552202008
2021-05,INTU,0.09426019600833016
2021-05,LLY,0.03656393960237486
2021-05,UNH,0.10610142004055176
2021-05,JNJ,-0.013864136168784298
2021-05,MRK,0.00418975032516692
2021-05,ABBV,0.024708247713812005
2021-05,TMO,0.05284077981522582
2021-05,ABT,-0.009957600653757503
2021-05,DHR,0.06868292252323294
2021-05,JPM,0.03134742857443428
2021-05,BAC,0.05929776560698945
2021-05,WFC,0.03750555116860356
2021-05,GS,0.0994619782136506
2021-05,MS,0.07611054128316372
2021-05,AXP,0.08787507971856516
2021-05,BLK,0.07416504650167997
2021-05,SCHW,0.0304505314969537
2021-05,AMZN,0.014036885086312907
2021-05,TSLA,0.03941149389269959
2021-05,HD,0.18
2021-05,MCD,0.05437019386545333
2021-05,NKE,0.12455628435437029
2021-05,LOW,0.10422897711839028
2021-05,SBUX,0.05637505491906489
2021-05,BKNG,0.09135083945511788
2021-05,CAT,0.023159366752220363
2021-05,GE,0.05481252780085604
2021-05,HON,-0.014893914261916247
2021-05,UPS,0.04208886398892607
2021-05,RTX,0.1285679844801872
2021-05,BA,0.06652079637300358
2021-05,DE,0.13149255078498262
2021-05,LMT,0.1036149606848639
2021-05,XOM,0.02803082147532169
2021-05,CVX,0.06860843383557555
2021-05,COP,0.06403085961016491
2021-05,SLB,0.05463713233127928
2021-05,PG,0.11860459154788486
2021-05,KO,0.08980723681164365
2021-05,PEP,0.03852758119293433
2021-05,COST,0.02096226056505929
2021-06,AAPL,0.06666644663377744
2021-06,MSFT,0.021444009977856275
2021-06,NVDA,0.09193282295350844
2021-06,AVGO,0.09295495384346036
2021-06,CRM,0.04969344093313045
2021-06,ADBE,0.09951811766741545
2021-06,ORCL,0.09496334997971034
2021-06,AMD,0.0736883765936596
2021-06,CSCO,0.05586358611071622
2021-06,INTU,0.013149423472803665
2021-06,LLY,0.03572396857422097
2021-06,UNH,0.0646931119600218
2021-06,JNJ,-0.07128933347903295
2021-06,MRK,-0.008302443388312687
2021-06,ABBV,0.08277408281899556
2021-06,TMO,-0.02563558899639403
2021-06,ABT,0.06118384304308512
2021-06,DHR,0.05587352595578636
2021-06,JPM,0.028861182567423135
2021-06,BAC,0.062331627987835314
2021-06,WFC,-0.006259937415848089
2021-06,GS,-0.0042835334062930434
2021-06,MS,-0.042271803745631456
2021-06,AXP,0.02472606365497704
2021-06,BLK,-0.021032943441977384
2021-06,SCHW,0.022424025379185177
2021-06,AMZN,0.033453880985281584
2021-06,TSLA,0.02876853279034002
2021-06,HD,0.1311129897628672
2021-06,MCD,0.04405783133603179
2021-06,NKE,0.00985316607109572
2021-06,LOW,-0.016417328162995848
2021-06,SBUX,0.01887312625726668
2021-06,BKNG,0.0034295515571079703
2021-06,CAT,0.03711117908449367
2021-06,GE,0.03816444135539253
2021-06,HON,0.18
2021-06,UPS,0.04736961428025126
2021-06,RTX,0.12134036524968997
2021-06,BA,0.10471526649777098
2021-06,DE,0.1171118215735576
2021-06,LMT,0.049444880130512875
2021-06,XOM,0.11976868343529201
2021-06,CVX,0.022791692745560685
2021-06,COP,0.023401764143935466
2021-06,SLB,0.011512634736376447
2021-06,PG,0.02372632244075949
2021-06,KO,0.07868316389999512
2021-06,PEP,0.07179724435316359
2021-06,COST,-0.019353759558104987
2021-07,AAPL,0.0469072992715368
2021-07,MSFT,0.0237570478327591
2021-07,NVDA,0.060140369547013496
2021-07,AVGO,0.11569532301933415
2021-07,CRM,0.056981769964646566
2021-07,ADBE,0.059279899756578325
2021-07,ORCL,0.014954681468768598
2021-07,AMD,0.02620867900944617
2021-07,CSCO,0.060354964459740035
2021-07,INTU,-0.03644147996036862
2021-07,LLY,0.011513738728039038
2021-07,UNH,0.04488704553771237
2021-07,JNJ,-0.059270290796655155
2021-07,MRK,0.005750415495057878
2021-07,ABBV,0.029384725120470235
2021-07,TMO,0.0647990119098695
2021-07,ABT,0.04900281657633969
2021-07,DHR,-0.0076089283256104735
2021-07,JPM,0.04002924588532016
2021-07,BAC,0.0249829202905587
2021-07,WFC,0.06622277059990596
2021-07,GS,0.07288632580716489
2021-07,MS,0.07432438107745348
2021-07,AXP,0.04465972301457711
2021-07,BLK,0.07763831699276894
2021-07,SCHW,0.04215566110581619
2021-07,AMZN,0.03213492235943444
2021-07,TSLA,0.0320011786122297
2021-07,HD,0.14347254819461724
2021-07,MCD,-0.017606041288425606
2021-07,NKE,-0.032556742894460325
2021-07,LOW,-0.05396731412201628
2021-07,SBUX,0.005277874391043415
2021-07,BKNG,-0.018075689291823217
2021-07,CAT,0.03863977641948006
2021-07,GE,0.008587282428759942
2021-07,HON,0.030650254924494476
2021-07,UPS,-0.0024946173538415994
2021-07,RTX,0.0013298539758362753
2021-07,BA,0.006431252924325934
2021-07,DE,0.02226571955169625
2021-07,LMT,0.07965817304409256
2021-07,XOM,-0.05448263513506754
2021-07,CVX,0.03421100062001195
2021-07,COP,-0.0061733979298785775
2021-07,SLB,-0.004700344241246074
2021-07,PG,0.09210640295538589
2021-07,KO,-0.008098107088473803
2021-07,PEP,0.0035078595529443686
2021-07,COST,-0.018144767863073553
2021-08,AAPL,0.022149476995180512
2021-08,MSFT,-0.029946496636486714
2021-08,NVDA,-0.03059050870702366
2021-08,AVGO,-0.05135646905216974
2021-08,CRM,-0.04334757160380788
2021-08,ADBE,-0.007369128242540591
2021-08,ORCL,-0.021682047315187282
2021-08,AMD,-0.10191601321631173
2021-08,CSCO,-0.02941091309102065
2021-08,INTU,-0.0729084240105517
2021-08,LLY,-0.02811410731560704
2021-08,UNH,-0.043877790633617214
2021-08,JNJ,0.002043195392165034
2021-08,MRK,-0.0380330052554301
2021-08,ABBV,0.05252046246770346
2021-08,TMO,0.027405779298875606
2021-08,ABT,-0.037744979863663944
2021-08,DHR,-0.022413092056283702
2021-08,JPM,-0.057610372751304505
2021-08,BAC,-0.002185885708645679
2021-08,WFC,-0.010453284119741321
2021-08,GS,0.0014943302593274348
2021-08,MS,-0.04739078939360185
2021-08,AXP,-0.014175914711540479
2021-08,BLK,-0.01625368301840338
2021-08,SCHW,-0.003496012283056526
2021-08,AMZN,-0.02827620394130159
2021-08,TSLA,0.00019425474777483992
2021-08,HD,0.015439978523960694
2021-08,MCD,-0.06343673401207389
2021-08,NKE,-0.0323010535561157
2021-08,LOW,0.04707627935949543
2021-08,SBUX,-0.017752227889043962
2021-08,BKNG,-0.03945221473524077
2021-08,CAT,-0.0964354505276913
2021-08,GE,0.002600067762843175
2021-08,HON,-0.022519349217632167
2021-08,UPS,-0.011357158429606906
2021-08,RTX,0.003580926848783958
2021-08,BA,0.001952871986291481
2021-08,DE,-0.08490563612105717
2021-08,LMT,-0.04416970265089057
2021-08,XOM,-0.051702614058756535
2021-08,CVX,-0.008071703850630297
2021-08,COP,-0.025252702890132338
2021-08,SLB,0.018968340740324743
2021-08,PG,0.043116047720433474
2021-08,KO,-0.04791543147798838
2021-08,PEP,-0.02084607575798899
2021-08,COST,-0.04910317649711605
2021-09,AAPL,0.02219678902818152
2021-09,MSFT,0.04630870338396801
2021-09,NVDA,0.05766423613940485
2021-09,AVGO,0.0132496048269737
2021-09,CRM,0.011235205884431169
2021-09,ADBE,0.02819470190760381
2021-09,ORCL,0.07280509454389796
2021-09,AMD,0.07296500725580707
2021-09,CSCO,0.11048091840754769
2021-09,INTU,0.10999171788288996
2021-09,LLY,0.06468593294797896
2021-09,UNH,0.07270865606314467
2021-09,JNJ,-0.009957241869939886
2021-09,MRK,0.02455252717821798
2021-09,ABBV,0.02006930443201036
2021-09,TMO,0.044505201464023175
2021-09,ABT,-0.03921350293349663
2021-09,DHR,-0.013308485425342562
2021-09,JPM,-0.016599423772712125
2021-09,BAC,0.04773897430816958
2021-09,WFC,-0.010848732080623527
2021-09,GS,0.04173231336309431
2021-09,MS,0.05056964227001793
2021-09,AXP,0.004861590466685599
2021-09,BLK,-0.049078460613936975
2021-09,SCHW,0.025510777911358938
2021-09,AMZN,0.018661176575638237
2021-09,TSLA,0.03525037219458481
2021-09,HD,0.02368711798799112
2021-09,MCD,0.04925600204509145
2021-09,NKE,0.026530814012259825
2021-09,LOW,0.04906308359185799
2021-09,SBUX,0.07049500502187804
2021-09,BKNG,0.008138386500078369
2021-09,CAT,0.006609095292491561
2021-09,GE,0.005883884501313406
2021-09,HON,-0.02140779589925959
2021-09,UPS,0.11459238491448062
2021-09,RTX,0.0488598483363707
2021-09,BA,0.02393798818873944
2021-09,DE,0.04926333322091588
2021-09,LMT,0.03544251990794686
2021-09,XOM,0.06517857877411044
2021-09,CVX,0.07377589153197259
2021-09,COP,0.011258983109614646
2021-09,SLB,0.039043752107795704
2021-09,PG,-0.003882510746610897
2021-09,KO,0.031854577370914586
2021-09,PEP,0.03218401866438649
2021-09,COST,-0.016468550950270826
2021-10,AAPL,0.020578882818145183
2021-10,MSFT,0.027376432394790214
2021-10,NVDA,0.028371816497205497
2021-10,AVGO,0.047925041541252676
2021-10,CRM,0.025472669527822137
2021-10,ADBE,0.09175033022662396
2021-10,ORCL,0.03192884101057695
2021-10,AMD,0.041266987609653784
2021-10,CSCO,-0.06909149581510468
2021-10,INTU,0.09064589038127974
2021-10,LLY,0.09380085731699489
2021-10,UNH,0.05153483831176428
2021-10,JNJ,-0.04590798767233799
2021-10,MRK,0.04541591694815911
2021-10,ABBV,0.06475494468460632
2021-10,TMO,0.018546441959050728
2021-10,ABT,0.01061169145327118
2021-10,DHR,0.041456844642317615
2021-10,JPM,0.01753804066851307
2021-10,BAC,-0.003807912561237012
2021-10,WFC,-0.020986607849208694
2021-10,GS,0.035103746622222584
2021-10,MS,0.025388340719769902
2021-10,AXP,0.060486471708468124
2021-10,BLK,0.059549968910016945
2021-10,SCHW,0.05703919667636899
2021-10,AMZN,0.022058041344122252
2021-10,TSLA,0.030829246217951814
2021-10,HD,0.0072379209939745365
2021-10,MCD,-0.013604709013188054
2021-10,NKE,0.03185943672852716
2021-10,LOW,-0.0035590153033630625
2021-10,SBUX,0.034433395782104984
2021-10,BKNG,0.17206869799569738
2021-10,CAT,-0.0032704505077223722
2021-10,GE,0.06780248116890714
2021-10,HON,0.07934434874199717
2021-10,UPS,0.05185259619803498
2021-10,RTX,0.05636032950161314
2021-10,BA,0.01795712459436377
2021-10,DE,0.025381051451162425
2021-10,LMT,-0.042773430404723735
2021-10,XOM,0.08166367455302793
2021-10,CVX,0.02433994196559217
2021-10,COP,-0.0038178180688514815
2021-10,SLB,0.012529994906476575
2021-10,PG,0.036219871649431905
2021-10,KO,0.0488372662382555
2021-10,PEP,0.03369404522023088
2021-10,COST,-0.0005728961674561026
2021-11,AAPL,0.0651902912542753
2021-11,MSFT,0.05469669092574298
2021-11,NVDA,0.00806858680151639
2021-11,AVGO,0.01790812453940304
2021-11,CRM,0.05265707009428107
2021-11,ADBE,0.03176826703807559
2021-11,ORCL,-0.00802126064837401
2021-11,AMD,0.046004015913514065
2021-11,CSCO,0.039644035772133726
2021-11,INTU,0.012727754146283861
2021-11,LLY,0.04713202629896261
2021-11,UNH,0.05077476802857252
2021-11,JNJ,-0.023862103660117907
2021-11,MRK,0.04017453799934264
2021-11,ABBV,0.0405772106468468
2021-11,TMO,0.05836407996435487
2021-11,ABT,0.015785680823340885
2021-11,DHR,0.05968304051397755
2021-11,JPM,0.030780318689101506
2021-11,BAC,0.07716768590835882
2021-11,WFC,0.021796553327152385
2021-11,GS,0.1037796835133587
2021-11,MS,-0.04100201868107488
2021-11,AXP,0.07624852673611499
2021-11,BLK,0.0977443838211807
2021-11,SCHW,0.03548144010664782
2021-11,AMZN,0.07976146580977381
2021-11,TSLA,0.04300439962553705
2021-11,HD,0.009670791584386301
2021-11,MCD,0.04465693269819168
2021-11,NKE,0.08259903113814424
2021-11,LOW,0.054106131840074186
2021-11,SBUX,0.03703632871340052
2021-11,BKNG,0.023239043935434495
2021-11,CAT,-0.012447785953388316
2021-11,GE,0.01840791275812108
2021-11,HON,0.017307614022795577
2021-11,UPS,-0.04513074646813024
2021-11,RTX,0.02716647338623021
2021-11,BA,0.02763879429167239
2021-11,DE,0.04502911704593849
2021-11,LMT,0.005736320258344422
2021-11,XOM,-0.006585746961212918
2021-11,CVX,0.056465304327987416
2021-11,COP,0.06123465947488049
2021-11,SLB,0.024682646279458903
2021-11,PG,0.0992858772938992
2021-11,KO,0.05281775430272853
2021-11,PEP,0.0044275957502206
2021-11,COST,0.05609368168962241
2021-12,AAPL,0.04180038868304983
2021-12,MSFT,0.01168315645819661
2021-12,NVDA,0.08300101719833561
2021-12,AVGO,0.04140038929976811
2021-12,CRM,0.011741497966662105
2021-12,ADBE,-0.00041010398090955344
2021-12,ORCL,-0.04086430799339866
2021-12,AMD,0.013672040960179025
2021-12,CSCO,-0.04427783042685016
2021-12,INTU,-0.011135113205854178
2021-12,LLY,0.028997695573167198
2021-12,UNH,-0.009693020276511137
2021-12,JNJ,0.04192580456908729
2021-12,MRK,-0.01541697990408273
2021-12,ABBV,-0.009899449790504704
2021-12,TMO,0.05078146697894285
2021-12,ABT,0.017403603291435463
2021-12,DHR,-0.009859212544043539
2021-12,JPM,-0.00837448415379436
2021-12,BAC,0.05424918662636869
2021-12,WFC,0.061460852050673476
2021-12,GS,-0.008784824481304358
2021-12,MS,-0.05705958067648879
2021-12,AXP,0.04488345919197878
2021-12,BLK,-0.09227431773223642
2021-12,SCHW,0.02708777057211573
2021-12,AMZN,0.047812961564592374
2021-12,TSLA,-0.008303260163173558
2021-12,HD,0.026273267764472745
2021-12,MCD,0.022480724063151707
2021-12,NKE,0.00620673059764435
2021-12,LOW,0.0608767807001632
2021-12,SBUX,0.06546838391757401
2021-12,BKNG,0.09215531982930633
2021-12,CAT,0.026498351026053586
2021-12,GE,-0.006685384864379019
2021-12,HON,0.09859926811982572
2021-12,UPS,-0.025320631553716066
2021-12,RTX,0.026632437970959752
2021-12,BA,0.027888766241375824
2021-12,DE,0.03995781900425957
2021-12,LMT,-0.007758018288499445
2021-12,XOM,-0.03025729866975546
2021-12,CVX,-0.010207052231559821
2021-12,COP,-0.06581075729786853
2021-12,SLB,-0.023258442937092443
2021-12,PG,-0.009210215708171031
2021-12,KO,-0.037046443287798526
2021-12,PEP,0.015563164105658604
2021-12,COST,0.01600170659211799
2022-01,AAPL,-0.006910931242121679
2022-01,MSFT,0.016668749290064223
2022-01,NVDA,0.03125708953614112
2022-01,AVGO,0.02842093846455299
2022-01,CRM,0.015166977091740863
2022-01,ADBE,0.049118380334546546
2022-01,ORCL,0.05201585885240691
2022-01,AMD,0.019763877477589564
2022-01,CSCO,0.051008110898428084
2022-01,INTU,0.010327848262176736
2022-01,LLY,0.03975709621355569
2022-01,UNH,0.009727040064060903
2022-01,JNJ,-0.03210572033318398
2022-01,MRK,-0.013669924156996492
2022-01,ABBV,0.03949565459649992
2022-01,TMO,-0.01940086341494887
2022-01,ABT,-0.010280433518991784
2022-01,DHR,-0.03696945057027919
2022-01,JPM,-0.006830672927972249
2022-01,BAC,-0.04269756855723512
2022-01,WFC,-0.029755558333676265
2022-01,GS,-0.030655124822990817
2022-01,MS,0.04129955336493634
2022-01,AXP,-0.004312861360400723
2022-01,BLK,0.0900215770027098
2022-01,SCHW,-0.02652567289555152
2022-01,AMZN,0.010515243473273511
2022-01,TSLA,0.10415596456210327
2022-01,HD,0.012636378945972315
2022-01,MCD,0.002002035476558286
2022-01,NKE,0.018145031000600758
2022-01,LOW,-0.11092915320679077
2022-01,SBUX,0.04850920574070521
2022-01,BKNG,0.01895889420956784
2022-01,CAT,0.0015317530665564525
2022-01,GE,0.027957198263452672
2022-01,HON,0.061731224897259386
2022-01,UPS,-0.03578041585367296
2022-01,RTX,-0.018548557420272865
2022-01,BA,0.033250652810056146
2022-01,DE,-0.0025288183076866214
2022-01,LMT,0.06522706368518323
2022-01,XOM,0.01680638644545508
2022-01,CVX,0.025158981668006525
2022-01,COP,0.00413468538726556
2022-01,SLB,0.039221471803852964
2022-01,PG,-0.007475746429264599
2022-01,KO,-0.009750888449738475
2022-01,PEP,-0.02513978514559787
2022-01,COST,-0.06110799984381617
2022-02,AAPL,-0.002072985649716797
2022-02,MSFT,0.05232113137188883
2022-02,NVDA,-0.014456068704305543
2022-02,AVGO,0.01019253339822826
2022-02,CRM,0.043325796754497256
2022-02,ADBE,0.020556877645053734
2022-02,ORCL,0.04336265537411446
2022-02,AMD,0.0028562706508081185
2022-02,CSCO,0.12378821552637942
2022-02,INTU,-0.01670764354408622
2022-02,LLY,0.05986560318708016
2022-02,UNH,0.015417367574628069
2022-02,JNJ,0.01913252765880152
2022-02,MRK,0.06107355398045244
2022-02,ABBV,0.06581996027643411
2022-02,TMO,-0.051073462150776266
2022-02,ABT,-0.03517682904562591
2022-02,DHR,0.07050715623292483
2022-02,JPM,-0.015568095448493148
2022-02,BAC,-0.020460015876014474
2022-02,WFC,0.0096553728136154
2022-02,GS,-0.033693344479002615
2022-02,MS,-0.0004959561044381661
2022-02,AXP,0.017533946890937444
2022-02,BLK,0.03626612181867929
2022-02,SCHW,0.02423446773317668
2022-02,AMZN,0.043381556351407814
2022-02,TSLA,0.041919967482804514
2022-02,HD,0.05890610272734771
2022-02,MCD,-0.023437217911642928
2022-02,NKE,0.03720356094616019
2022-02,LOW,0.07227701986461502
2022-02,SBUX,0.05299904616257327
2022-02,BKNG,0.03044880884926842
2022-02,CAT,-0.0170610912215826
2022-02,GE,0.029431063274795347
2022-02,HON,0.028677960418184087
2022-02,UPS,0.03772013194363323
2022-02,RTX,-0.027358146206363697
2022-02,BA,0.06171804574750792
2022-02,DE,0.05329185421183554
2022-02,LMT,0.03924503831535461
2022-02,XOM,-0.0819650033757733
2022-02,CVX,0.05508480834565712
2022-02,COP,-0.029341750711900785
2022-02,SLB,0.036535922870729085
2022-02,PG,-0.021636189299169724
2022-02,KO,0.00927101503493295
2022-02,PEP,0.022846755255159334
2022-02,COST,0.09619950081259022
2022-03,AAPL,-0.023229537338769746
2022-03,MSFT,-0.0474166114347423
2022-03,NVDA,0.010695098882865628
2022-03,AVGO,-0.01935346033752482
2022-03,CRM,0.0020672357834639783
2022-03,ADBE,-0.04911903779306872
2022-03,ORCL,-0.06179000918028266
2022-03,AMD,-0.0668544290365635
2022-03,CSCO,-0.12275459325671381
2022-03,INTU,0.008995266339451212
2022-03,LLY,0.007482066667213821
2022-03,UNH,-0.022297829442757686
2022-03,JNJ,-0.015980429789008956
2022-03,MRK,-0.009692537304995696
2022-03,ABBV,0.01873416787109254
2022-03,TMO,-0.006535500638992282
2022-03,ABT,-0.020632727568590793
2022-03,DHR,-0.014093784415120362
2022-03,JPM,-0.029642422252626605
2022-03,BAC,-0.055435666008772824
2022-03,WFC,-0.023279143422190927
2022-03,GS,0.021607318977764155
2022-03,MS,-0.054118429525479156
2022-03,AXP,-0.037015912099640745
2022-03,BLK,0.008054381462872524
2022-03,SCHW,-0.028477740396856334
2022-03,AMZN,-0.04577758051761625
2022-03,TSLA,0.002509796057982596
2022-03,HD,-0.12999733961572152
2022-03,MCD,-0.025129883855023172
2022-03,NKE,-0.024770354332919527
2022-03,LOW,0.014386897852347761
2022-03,SBUX,0.024518229118829622
2022-03,BKNG,0.014281348609239478
2022-03,CAT,-0.07888579445379658
2022-03,GE,-0.06469652763437103
2022-03,HON,0.0034454708195780226
2022-03,UPS,-0.042180276754474486
2022-03,RTX,-0.0016864447307571376
2022-03,BA,-0.05401953208219148
2022-03,DE,-0.009024025877275584
2022-03,LMT,-0.07509952506794226
2022-03,XOM,0.009197207744453671
2022-03,CVX,0.013831714272022969
2022-03,COP,-0.03905303712506848
2022-03,SLB,-0.04324240151632434
2022-03,PG,-0.016611100901704427
2022-03,KO,0.028689605961783125
2022-03,PEP,0.011896675916569482
2022-03,COST,-0.055904375557132735
2022-04,AAPL,0.014765538259774688
2022-04,MSFT,0.05244985456334391
2022-04,NVDA,0.02050477564865163
2022-04,AVGO,-0.04347296636690611
2022-04,CRM,0.055535240145571346
2022-04,ADBE,-0.021421473803287513
2022-04,ORCL,0.03462598036384462
2022-04,AMD,-0.02115013847768782
